Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:13:48.534288506,284,1603948428476871196,1603948428476942026,1603948428534288506,57
2020-10-29 05:13:48.556100782,285,1603948428496823484,1603948428496893448,1603948428556100782,59
2020-10-29 05:13:48.576973276,286,1603948428516828336,1603948428516897283,1603948428576973276,60
2020-10-29 05:13:48.597795279,287,1603948428536824291,1603948428536893202,1603948428597795279,60
2020-10-29 05:13:48.618653179,288,1603948428556823686,1603948428556905794,1603948428618653179,61
2020-10-29 05:13:48.640526119,289,1603948428576877372,1603948428576949949,1603948428640526119,63
2020-10-29 05:13:48.660361536,290,1603948428596877174,1603948428596946784,1603948428660361536,63
2020-10-29 05:13:48.673945557,291,1603948428616867905,1603948428616934516,1603948428673945557,57
2020-10-29 05:13:48.67395546,292,1603948428636870911,1603948428636933588,1603948428673955460,37
2020-10-29 05:13:48.673959517,293,1603948428656873696,1603948428656941923,1603948428673959517,17
2020-10-29 05:13:48.751924493,294,1603948428676842541,1603948428676965068,1603948428751924493,75
2020-10-29 05:13:48.764087718,295,1603948428696834406,1603948428696954513,1603948428764087718,67
2020-10-29 05:13:48.784891714,296,1603948428716825588,1603948428716943085,1603948428784891714,68
2020-10-29 05:13:48.806728554,297,1603948428736800089,1603948428736917133,1603948428806728554,69
2020-10-29 05:13:48.828066547,298,1603948428756823958,1603948428756940922,1603948428828066547,71
2020-10-29 05:13:48.849877489,299,1603948428776824930,1603948428776942034,1603948428849877489,73
2020-10-29 05:13:48.869803644,300,1603948428796820605,1603948428796938922,1603948428869803644,72
2020-10-29 05:13:48.891592497,301,1603948428816820870,1603948428816938494,1603948428891592497,74
2020-10-29 05:13:48.912445047,302,1603948428836830992,1603948428836919409,1603948428912445047,75
2020-10-29 05:13:48.933301167,303,1603948428856823977,1603948428856895758,1603948428933301167,76
2020-10-29 05:13:48.952547358,304,1603948428876823433,1603948428876889996,1603948428952547358,75
2020-10-29 05:13:48.952559055,305,1603948428896804478,1603948428896870648,1603948428952559055,55
